Prov,Kab,Kec
61,61.06,61.06.03
61,61.06,61.06.04
61,61.06,61.06.05
61,61.06,61.06.06
61,61.06,61.06.07
61,61.06,61.06.08
61,61.06,61.06.09
61,61.06,61.06.10
61,61.06,61.06.11
61,61.06,61.06.12
61,61.06,61.06.13
61,61.06,61.06.14
61,61.06,61.06.15
61,61.06,61.06.16
61,61.06,61.06.17
61,61.06,61.06.18
61,61.06,61.06.19
61,61.06,61.06.20
61,61.06,61.06.21
61,61.06,61.06.22
61,61.06,61.06.23
61,61.07,61.07.01
61,61.07,61.07.02
61,61.07,61.07.03
61,61.07,61.07.04
61,61.07,61.07.05
61,61.07,61.07.06
61,61.07,61.07.07
61,61.07,61.07.08
61,61.07,61.07.09
61,61.07,61.07.10
61,61.07,61.07.11
61,61.07,61.07.12
61,61.07,61.07.13
61,61.07,61.07.14
61,61.07,61.07.15
61,61.07,61.07.16
61,61.07,61.07.17
61,61.08,61.08.01
61,61.08,61.08.02
61,61.08,61.08.03
61,61.08,61.08.04
61,61.08,61.08.05
61,61.08,61.08.06
61,61.08,61.08.07
61,61.08,61.08.08
61,61.08,61.08.09
61,61.08,61.08.10
61,61.08,61.08.11
61,61.08,61.08.12
61,61.08,61.08.13
61,61.09,61.09.01
61,61.09,61.09.02
61,61.09,61.09.03
61,61.09,61.09.04
61,61.09,61.09.05
61,61.09,61.09.06
61,61.09,61.09.07
61,61.10,61.10.01
61,61.10,61.10.02
61,61.10,61.10.03
61,61.10,61.10.04
61,61.10,61.10.05
61,61.10,61.10.06
61,61.10,61.10.07
61,61.10,61.10.08
61,61.10,61.10.09
61,61.10,61.10.10
61,61.10,61.10.11
61,61.11,61.11.01
61,61.11,61.11.02
61,61.11,61.11.03
61,61.11,61.11.04
61,61.11,61.11.05
61,61.11,61.11.06
61,61.12,61.12.01
61,61.12,61.12.02
61,61.12,61.12.03
61,61.12,61.12.04
61,61.12,61.12.05
61,61.12,61.12.06
61,61.12,61.12.07
61,61.12,61.12.08
61,61.12,61.12.09
61,61.71,61.71.01
61,61.71,61.71.02
61,61.71,61.71.03
61,61.71,61.71.04
61,61.71,61.71.05
61,61.71,61.71.06
61,61.72,61.72.01
61,61.72,61.72.02
61,61.72,61.72.03
61,61.72,61.72.04
61,61.72,61.72.05
62,62.01,62.01.01
62,62.01,62.01.02
62,62.01,62.01.03
62,62.01,62.01.04
62,62.01,62.01.05
62,62.01,62.01.06
62,62.02,62.02.01
62,62.02,62.02.02
62,62.02,62.02.03
62,62.02,62.02.04
62,62.02,62.02.05
62,62.02,62.02.06
62,62.02,62.02.07
62,62.02,62.02.08
62,62.02,62.02.09
62,62.02,62.02.10
62,62.02,62.02.11
62,62.02,62.02.12
62,62.02,62.02.13
62,62.02,62.02.14
62,62.02,62.02.15
62,62.02,62.02.16
62,62.02,62.02.17
62,62.03,62.03.01
62,62.03,62.03.02
62,62.03,62.03.03
62,62.03,62.03.04
62,62.03,62.03.05
62,62.03,62.03.06
62,62.03,62.03.07
62,62.03,62.03.08
62,62.03,62.03.09
62,62.03,62.03.10
62,62.03,62.03.11
62,62.03,62.03.12
62,62.03,62.03.13
62,62.03,62.03.14
62,62.03,62.03.15
62,62.03,62.03.16
62,62.03,62.03.17
62,62.04,62.04.01
62,62.04,62.04.02
62,62.04,62.04.03
62,62.04,62.04.04
62,62.04,62.04.05
62,62.04,62.04.06
62,62.05,62.05.01
62,62.05,62.05.02
62,62.05,62.05.03
62,62.05,62.05.04
62,62.05,62.05.05
62,62.05,62.05.06
62,62.05,62.05.07
62,62.05,62.05.08
62,62.05,62.05.09
62,62.06,62.06.01
62,62.06,62.06.02
62,62.06,62.06.03
62,62.06,62.06.04
62,62.06,62.06.05
62,62.06,62.06.06
62,62.06,62.06.07
62,62.06,62.06.08
62,62.06,62.06.09
62,62.06,62.06.10
62,62.06,62.06.11
62,62.06,62.06.12
62,62.06,62.06.13
62,62.07,62.07.01
62,62.07,62.07.02
62,62.07,62.07.03
62,62.07,62.07.04
62,62.07,62.07.05
62,62.07,62.07.06
62,62.07,62.07.07
62,62.07,62.07.08
62,62.07,62.07.09
62,62.07,62.07.10
62,62.08,62.08.01
62,62.08,62.08.02
62,62.08,62.08.03
62,62.08,62.08.04
62,62.08,62.08.05
62,62.09,62.09.01
62,62.09,62.09.02
62,62.09,62.09.03
62,62.09,62.09.04
62,62.09,62.09.05
62,62.09,62.09.06
62,62.09,62.09.07
62,62.09,62.09.08
62,62.10,62.10.01
62,62.10,62.10.02
62,62.10,62.10.03
62,62.10,62.10.04
62,62.10,62.10.05
62,62.10,62.10.06
62,62.10,62.10.07
62,62.10,62.10.08
62,62.10,62.10.09
62,62.10,62.10.10
62,62.10,62.10.11
62,62.10,62.10.12
62,62.11,62.11.01
62,62.11,62.11.02
62,62.11,62.11.03
62,62.11,62.11.04
62,62.11,62.11.05
62,62.11,62.11.06
62,62.11,62.11.07
62,62.11,62.11.08
62,62.12,62.12.01
62,62.12,62.12.02
62,62.12,62.12.03
62,62.12,62.12.04
62,62.12,62.12.05
62,62.12,62.12.06
62,62.12,62.12.07
62,62.12,62.12.08
62,62.12,62.12.09
62,62.12,62.12.10
62,62.13,62.13.01
62,62.13,62.13.02
62,62.13,62.13.03
62,62.13,62.13.04
62,62.13,62.13.05
62,62.13,62.13.06
62,62.13,62.13.07
62,62.13,62.13.08
62,62.13,62.13.09
62,62.13,62.13.10
62,62.71,62.71.01
62,62.71,62.71.02
62,62.71,62.71.03
62,62.71,62.71.04
62,62.71,62.71.05
63,63.01,63.01.01
63,63.01,63.01.02
63,63.01,63.01.03
63,63.01,63.01.04
63,63.01,63.01.05
63,63.01,63.01.06
63,63.01,63.01.07
63,63.01,63.01.08
63,63.01,63.01.09
63,63.01,63.01.10
63,63.01,63.01.11
63,63.02,63.02.01
63,63.02,63.02.02
63,63.02,63.02.03
63,63.02,63.02.04
63,63.02,63.02.05
63,63.02,63.02.06
63,63.02,63.02.07
63,63.02,63.02.08
63,63.02,63.02.09
63,63.02,63.02.10
63,63.02,63.02.11
63,63.02,63.02.12
63,63.02,63.02.13
63,63.02,63.02.14
63,63.02,63.02.15
63,63.02,63.02.16
63,63.02,63.02.17
63,63.02,63.02.18
63,63.02,63.02.19
63,63.02,63.02.20
63,63.02,63.02.21
63,63.03,63.03.01
63,63.03,63.03.02
63,63.03,63.03.03
63,63.03,63.03.04
63,63.03,63.03.05
63,63.03,63.03.06
63,63.03,63.03.07
63,63.03,63.03.08
63,63.03,63.03.09
63,63.03,63.03.10
63,63.03,63.03.11
63,63.03,63.03.12
63,63.03,63.03.13
63,63.03,63.03.14
63,63.03,63.03.15
63,63.03,63.03.16
63,63.03,63.03.17
63,63.03,63.03.18
63,63.03,63.03.19
63,63.03,63.03.20
63,63.04,63.04.01
63,63.04,63.04.02
63,63.04,63.04.03
63,63.04,63.04.04
63,63.04,63.04.05
63,63.04,63.04.06
63,63.04,63.04.07
63,63.04,63.04.08
63,63.04,63.04.09
63,63.04,63.04.10
63,63.04,63.04.11
63,63.04,63.04.12
63,63.04,63.04.13
63,63.04,63.04.14
63,63.04,63.04.15
63,63.04,63.04.16
63,63.04,63.04.17
63,63.05,63.05.01
63,63.05,63.05.02
63,63.05,63.05.03
63,63.05,63.05.04
63,63.05,63.05.05
63,63.05,63.05.06
63,63.05,63.05.07
63,63.05,63.05.08
63,63.05,63.05.09
63,63.05,63.05.10
63,63.05,63.05.11
63,63.05,63.05.12
63,63.06,63.06.01
63,63.06,63.06.02
63,63.06,63.06.03
63,63.06,63.06.04
63,63.06,63.06.05
63,63.06,63.06.06
63,63.06,63.06.07
63,63.06,63.06.08
63,63.06,63.06.09
63,63.06,63.06.10
63,63.06,63.06.11
63,63.07,63.07.01
63,63.07,63.07.02
63,63.07,63.07.03
63,63.07,63.07.04
63,63.07,63.07.05
63,63.07,63.07.06
63,63.07,63.07.07
63,63.07,63.07.08
63,63.07,63.07.09
63,63.07,63.07.10
63,63.07,63.07.11
63,63.08,63.08.01
63,63.08,63.08.02
63,63.08,63.08.03
63,63.08,63.08.04
63,63.08,63.08.05
63,63.08,63.08.06
63,63.08,63.08.07
63,63.08,63.08.08
63,63.08,63.08.09
63,63.08,63.08.10
63,63.09,63.09.01
63,63.09,63.09.02
63,63.09,63.09.03
63,63.09,63.09.04
63,63.09,63.09.05
63,63.09,63.09.06
63,63.09,63.09.07
63,63.09,63.09.08
63,63.09,63.09.09
63,63.09,63.09.10
63,63.09,63.09.11
63,63.09,63.09.12
63,63.10,63.10.01
63,63.10,63.10.02
63,63.10,63.10.03
63,63.10,63.10.04
63,63.10,63.10.05
63,63.10,63.10.06
63,63.10,63.10.07
63,63.10,63.10.08
63,63.10,63.10.09
63,63.10,63.10.10
63,63.11,63.11.01
63,63.11,63.11.02
63,63.11,63.11.03
63,63.11,63.11.04
63,63.11,63.11.05
63,63.11,63.11.06
63,63.11,63.11.07
63,63.11,63.11.08
63,63.71,63.71.01
63,63.71,63.71.02
63,63.71,63.71.03
63,63.71,63.71.04
63,63.71,63.71.05
63,63.72,63.72.02
63,63.72,63.72.03
63,63.72,63.72.04
63,63.72,63.72.05
63,63.72,63.72.06
64,64.01,64.01.01
64,64.01,64.01.02
64,64.01,64.01.03
64,64.01,64.01.04
64,64.01,64.01.05
64,64.01,64.01.06
64,64.01,64.01.07
64,64.01,64.01.08
64,64.01,64.01.09
64,64.01,64.01.10
64,64.02,64.02.01
64,64.02,64.02.02
64,64.02,64.02.03
64,64.02,64.02.04
64,64.02,64.02.05
64,64.02,64.02.06
64,64.02,64.02.07
64,64.02,64.02.08
64,64.02,64.02.09
64,64.02,64.02.10
64,64.02,64.02.11
64,64.02,64.02.12
64,64.02,64.02.13
64,64.02,64.02.14
64,64.02,64.02.15
64,64.02,64.02.16
64,64.02,64.02.17
64,64.02,64.02.18
64,64.03,64.03.01
64,64.03,64.03.02
64,64.03,64.03.03
64,64.03,64.03.04
64,64.03,64.03.05
64,64.03,64.03.06
64,64.03,64.03.07
64,64.03,64.03.08
64,64.03,64.03.09
64,64.03,64.03.10
64,64.03,64.03.11
64,64.03,64.03.12
64,64.03,64.03.13
64,64.07,64.07.05
64,64.07,64.07.06
64,64.07,64.07.07
64,64.07,64.07.08
64,64.07,64.07.09
64,64.07,64.07.10
64,64.07,64.07.11
64,64.07,64.07.12
64,64.07,64.07.13
64,64.07,64.07.14
64,64.07,64.07.15
64,64.07,64.07.16
64,64.07,64.07.17
64,64.07,64.07.18
64,64.07,64.07.19
64,64.07,64.07.20
64,64.08,64.08.01
64,64.08,64.08.02
64,64.08,64.08.03
64,64.08,64.08.04
64,64.08,64.08.05
64,64.08,64.08.06
64,64.08,64.08.07
64,64.08,64.08.08
64,64.08,64.08.09
64,64.08,64.08.10
64,64.08,64.08.11
64,64.08,64.08.12
64,64.08,64.08.13
64,64.08,64.08.14
64,64.08,64.08.15
64,64.08,64.08.16
64,64.08,64.08.17
64,64.08,64.08.18
64,64.09,64.09.01
64,64.09,64.09.02
64,64.09,64.09.03
64,64.09,64.09.04
64,64.11,64.11.01
64,64.11,64.11.02
64,64.11,64.11.03
64,64.11,64.11.04
64,64.11,64.11.05
64,64.71,64.71.01
64,64.71,64.71.02
64,64.71,64.71.03
64,64.71,64.71.04
64,64.71,64.71.05
64,64.71,64.71.06
64,64.72,64.72.01
64,64.72,64.72.02
64,64.72,64.72.03
64,64.72,64.72.04
64,64.72,64.72.05
64,64.72,64.72.06
64,64.72,64.72.07
64,64.72,64.72.08
64,64.72,64.72.09
64,64.72,64.72.10
64,64.74,64.74.01
64,64.74,64.74.02
64,64.74,64.74.03
65,65.01,65.01.01
65,65.01,65.01.02
65,65.01,65.01.03
65,65.01,65.01.04
65,65.01,65.01.05
65,65.01,65.01.06
65,65.01,65.01.07
65,65.01,65.01.08
65,65.01,65.01.09
65,65.01,65.01.10
65,65.02,65.02.01
65,65.02,65.02.02
65,65.02,65.02.03
65,65.02,65.02.04
65,65.02,65.02.05
65,65.02,65.02.06
65,65.02,65.02.07
65,65.02,65.02.08
65,65.02,65.02.09
65,65.02,65.02.10
65,65.02,65.02.11
65,65.02,65.02.12
65,65.02,65.02.13
65,65.02,65.02.14
65,65.02,65.02.15
65,65.03,65.03.01
65,65.03,65.03.02
65,65.03,65.03.03
65,65.03,65.03.04
65,65.03,65.03.05
65,65.03,65.03.06
65,65.03,65.03.07
65,65.03,65.03.08
65,65.03,65.03.09
65,65.03,65.03.10
65,65.03,65.03.11
65,65.03,65.03.12
65,65.03,65.03.13
65,65.03,65.03.14
65,65.03,65.03.15
65,65.03,65.03.16
65,65.03,65.03.17
65,65.03,65.03.18
65,65.03,65.03.19
65,65.04,65.04.01
65,65.04,65.04.02
65,65.04,65.04.03
65,65.04,65.04.04
65,65.04,65.04.05
65,65.71,65.71.01
65,65.71,65.71.02
65,65.71,65.71.03
65,65.71,65.71.04
71,71.01,71.01.05
71,71.01,71.01.09
71,71.01,71.01.10
71,71.01,71.01.11
71,71.01,71.01.12
71,71.01,71.01.13
71,71.01,71.01.14
71,71.01,71.01.19
71,71.01,71.01.20
71,71.01,71.01.22
71,71.01,71.01.31
71,71.01,71.01.32
71,71.01,71.01.33
71,71.01,71.01.34
71,71.01,71.01.35
71,71.02,71.02.01
71,71.02,71.02.02
71,71.02,71.02.03
71,71.02,71.02.04
71,71.02,71.02.05
71,71.02,71.02.06
71,71.02,71.02.07
71,71.02,71.02.08
71,71.02,71.02.09
71,71.02,71.02.10
71,71.02,71.02.11
71,71.02,71.02.12
71,71.02,71.02.13
71,71.02,71.02.14
71,71.02,71.02.15
71,71.02,71.02.16
71,71.02,71.02.17
71,71.02,71.02.18
71,71.02,71.02.19
71,71.02,71.02.20
71,71.02,71.02.21
71,71.02,71.02.22
71,71.02,71.02.23
71,71.02,71.02.24
71,71.02,71.02.25
71,71.03,71.03.08
71,71.03,71.03.09
71,71.03,71.03.10
71,71.03,71.03.11
71,71.03,71.03.12
71,71.03,71.03.13
71,71.03,71.03.14
71,71.03,71.03.15
71,71.03,71.03.16
71,71.03,71.03.17
71,71.03,71.03.19
71,71.03,71.03.20
71,71.03,71.03.23
71,71.03,71.03.24
71,71.03,71.03.25
71,71.04,71.04.01
71,71.04,71.04.02
71,71.04,71.04.03
71,71.04,71.04.04
71,71.04,71.04.05
71,71.04,71.04.06
71,71.04,71.04.07
71,71.04,71.04.08
71,71.04,71.04.09
71,71.04,71.04.10
71,71.04,71.04.11
71,71.04,71.04.12
71,71.04,71.04.13
71,71.04,71.04.14
71,71.04,71.04.15
71,71.04,71.04.16
71,71.04,71.04.17
71,71.04,71.04.18
71,71.04,71.04.19
71,71.05,71.05.01
71,71.05,71.05.02
71,71.05,71.05.03
71,71.05,71.05.07
71,71.05,71.05.08
71,71.05,71.05.09
71,71.05,71.05.10
71,71.05,71.05.12
71,71.05,71.05.13
71,71.05,71.05.15
71,71.05,71.05.16
71,71.05,71.05.17
71,71.05,71.05.18
71,71.05,71.05.19
71,71.05,71.05.21
71,71.05,71.05.22
71,71.05,71.05.23
71,71.06,71.06.01
71,71.06,71.06.02
71,71.06,71.06.03
71,71.06,71.06.04
71,71.06,71.06.05
71,71.06,71.06.06
71,71.06,71.06.07
71,71.06,71.06.08
71,71.06,71.06.09
71,71.06,71.06.10
71,71.07,71.07.01
71,71.07,71.07.02
71,71.07,71.07.03
71,71.07,71.07.04
71,71.07,71.07.05
71,71.07,71.07.06
71,71.07,71.07.07
71,71.07,71.07.08
71,71.07,71.07.09
71,71.07,71.07.10
71,71.07,71.07.11
71,71.07,71.07.12
71,71.08,71.08.01
71,71.08,71.08.02
71,71.08,71.08.03
71,71.08,71.08.04
71,71.08,71.08.05
71,71.08,71.08.06
71,71.09,71.09.01
71,71.09,71.09.02
71,71.09,71.09.03
71,71.09,71.09.04
71,71.09,71.09.05
71,71.09,71.09.06
71,71.09,71.09.07
71,71.09,71.09.08
71,71.09,71.09.09
71,71.09,71.09.10
71,71.10,71.10.01
71,71.10,71.10.02
71,71.10,71.10.03
71,71.10,71.10.04
71,71.10,71.10.05
71,71.10,71.10.06
71,71.10,71.10.07
71,71.11,71.11.01
71,71.11,71.11.02
71,71.11,71.11.03
71,71.11,71.11.04
71,71.11,71.11.05
71,71.11,71.11.06
71,71.11,71.11.07
71,71.71,71.71.01
71,71.71,71.71.02
71,71.71,71.71.03
71,71.71,71.71.04
71,71.71,71.71.05
71,71.71,71.71.06
71,71.71,71.71.07
71,71.71,71.71.08
71,71.71,71.71.09
71,71.71,71.71.10
71,71.71,71.71.11
71,71.72,71.72.01
71,71.72,71.72.02
71,71.72,71.72.03
71,71.72,71.72.04
71,71.72,71.72.05
71,71.72,71.72.06
71,71.72,71.72.07
71,71.72,71.72.08
71,71.73,71.73.01
71,71.73,71.73.02
71,71.73,71.73.03
71,71.73,71.73.04
71,71.73,71.73.05
71,71.74,71.74.01
71,71.74,71.74.02
71,71.74,71.74.03
71,71.74,71.74.04
72,72.01,72.01.01
72,72.01,72.01.02
72,72.01,72.01.03
72,72.01,72.01.04
72,72.01,72.01.05
72,72.01,72.01.06
72,72.01,72.01.07
72,72.01,72.01.08
72,72.01,72.01.09
72,72.01,72.01.10
72,72.01,72.01.11
72,72.01,72.01.12
72,72.01,72.01.13
72,72.01,72.01.14
72,72.01,72.01.15
72,72.01,72.01.16
72,72.01,72.01.17
72,72.01,72.01.18
72,72.01,72.01.19
72,72.01,72.01.20
72,72.01,72.01.21
72,72.01,72.01.22
72,72.01,72.01.23
72,72.02,72.02.01
72,72.02,72.02.02
72,72.02,72.02.03
72,72.02,72.02.04
72,72.02,72.02.05
72,72.02,72.02.06
72,72.02,72.02.07
72,72.02,72.02.08
72,72.02,72.02.09
72,72.02,72.02.18
72,72.02,72.02.19
72,72.02,72.02.20
72,72.02,72.02.21
72,72.02,72.02.22
72,72.02,72.02.23
72,72.02,72.02.24
72,72.02,72.02.25
72,72.02,72.02.26
72,72.02,72.02.27
72,72.03,72.03.04
72,72.03,72.03.06
72,72.03,72.03.08
72,72.03,72.03.09
72,72.03,72.03.10
72,72.03,72.03.11
72,72.03,72.03.12
72,72.03,72.03.14
72,72.03,72.03.18
72,72.03,72.03.19
72,72.03,72.03.21
72,72.03,72.03.24
72,72.03,72.03.25
72,72.03,72.03.27
72,72.03,72.03.30
72,72.03,72.03.31
72,72.04,72.04.01
72,72.04,72.04.02
72,72.04,72.04.03
72,72.04,72.04.04
72,72.04,72.04.05
72,72.04,72.04.06
72,72.04,72.04.07
72,72.04,72.04.08
72,72.04,72.04.09
72,72.04,72.04.10
72,72.05,72.05.01
72,72.05,72.05.02
72,72.05,72.05.03
72,72.05,72.05.04
72,72.05,72.05.05
72,72.05,72.05.06
72,72.05,72.05.07
72,72.05,72.05.08
72,72.05,72.05.09
72,72.05,72.05.10
72,72.05,72.05.11
72,72.06,72.06.05
72,72.06,72.06.06
72,72.06,72.06.07
72,72.06,72.06.08
72,72.06,72.06.09
72,72.06,72.06.10
72,72.06,72.06.12
72,72.06,72.06.15
72,72.06,72.06.18
72,72.07,72.07.03
72,72.07,72.07.04
72,72.07,72.07.05
72,72.07,72.07.06
72,72.07,72.07.07
72,72.07,72.07.09
72,72.07,72.07.11
72,72.07,72.07.15
72,72.07,72.07.16
72,72.07,72.07.17
72,72.07,72.07.18
72,72.07,72.07.19
72,72.08,72.08.01
72,72.08,72.08.02
72,72.08,72.08.03
72,72.08,72.08.04
72,72.08,72.08.05
72,72.08,72.08.06
72,72.08,72.08.07
72,72.08,72.08.08
72,72.08,72.08.09
72,72.08,72.08.10
72,72.08,72.08.11
72,72.08,72.08.12
72,72.08,72.08.13
72,72.08,72.08.14
72,72.08,72.08.15
72,72.08,72.08.16
72,72.08,72.08.17
72,72.08,72.08.18
72,72.08,72.08.19
72,72.08,72.08.20
72,72.08,72.08.21
72,72.08,72.08.22
72,72.08,72.08.23
72,72.09,72.09.01
72,72.09,72.09.02
72,72.09,72.09.03
72,72.09,72.09.04
72,72.09,72.09.05
72,72.09,72.09.06
72,72.09,72.09.07
72,72.09,72.09.08
72,72.09,72.09.09
72,72.09,72.09.10
72,72.09,72.09.11
72,72.09,72.09.12
72,72.10,72.10.01
72,72.10,72.10.02
72,72.10,72.10.03
72,72.10,72.10.04
72,72.10,72.10.05
72,72.10,72.10.06
72,72.10,72.10.07
72,72.10,72.10.08
72,72.10,72.10.09
72,72.10,72.10.10
72,72.10,72.10.11
72,72.10,72.10.12
72,72.10,72.10.13
72,72.10,72.10.14
72,72.10,72.10.15
72,72.11,72.11.01
72,72.11,72.11.02
72,72.11,72.11.03
72,72.11,72.11.04
72,72.11,72.11.05
72,72.11,72.11.06
72,72.11,72.11.07
72,72.12,72.12.01
72,72.12,72.12.02
72,72.12,72.12.03
72,72.12,72.12.04
72,72.12,72.12.05
72,72.12,72.12.06
72,72.12,72.12.07
72,72.12,72.12.08
72,72.12,72.12.09
72,72.12,72.12.10
72,72.71,72.71.01
72,72.71,72.71.02
72,72.71,72.71.03
72,72.71,72.71.04
72,72.71,72.71.05
72,72.71,72.71.06
72,72.71,72.71.07
72,72.71,72.71.08
73,73.01,73.01.01
73,73.01,73.01.02
73,73.01,73.01.03
73,73.01,73.01.04
73,73.01,73.01.05
73,73.01,73.01.06
73,73.01,73.01.07
73,73.01,73.01.08
73,73.01,73.01.09
73,73.01,73.01.10
73,73.01,73.01.11
73,73.02,73.02.01
73,73.02,73.02.02
73,73.02,73.02.03
73,73.02,73.02.04
73,73.02,73.02.05
73,73.02,73.02.06
73,73.02,73.02.07
73,73.02,73.02.08
73,73.02,73.02.09
73,73.02,73.02.10
73,73.03,73.03.01
73,73.03,73.03.02
73,73.03,73.03.03
73,73.03,73.03.04
73,73.03,73.03.05
73,73.03,73.03.06
73,73.03,73.03.07
73,73.03,73.03.08
73,73.04,73.04.01
73,73.04,73.04.02
73,73.04,73.04.03
73,73.04,73.04.04
73,73.04,73.04.05
73,73.04,73.04.06
73,73.04,73.04.07
73,73.04,73.04.08
73,73.04,73.04.09
73,73.04,73.04.10
73,73.04,73.04.11
73,73.05,73.05.01
73,73.05,73.05.02
73,73.05,73.05.03
73,73.05,73.05.04
73,73.05,73.05.05
73,73.05,73.05.06
73,73.05,73.05.07
73,73.05,73.05.08
73,73.05,73.05.09
73,73.05,73.05.10
73,73.06,73.06.01
73,73.06,73.06.02
73,73.06,73.06.03
73,73.06,73.06.04
73,73.06,73.06.05
73,73.06,73.06.06
73,73.06,73.06.07
73,73.06,73.06.08
73,73.06,73.06.09
73,73.06,73.06.10
73,73.06,73.06.11
73,73.06,73.06.12
73,73.06,73.06.13
73,73.06,73.06.14
73,73.06,73.06.15
73,73.06,73.06.16
73,73.06,73.06.17
73,73.06,73.06.18
73,73.07,73.07.01
73,73.07,73.07.02
73,73.07,73.07.03
73,73.07,73.07.04
73,73.07,73.07.05
73,73.07,73.07.06
73,73.07,73.07.07
73,73.07,73.07.08
73,73.07,73.07.09
73,73.08,73.08.01
73,73.08,73.08.02
73,73.08,73.08.03
73,73.08,73.08.04
73,73.08,73.08.05
73,73.08,73.08.06
73,73.08,73.08.07
73,73.08,73.08.08
73,73.08,73.08.09
73,73.08,73.08.10
73,73.08,73.08.11
73,73.08,73.08.12
73,73.08,73.08.13
73,73.08,73.08.14
73,73.08,73.08.15
73,73.08,73.08.16
73,73.08,73.08.17
73,73.08,73.08.18
73,73.08,73.08.19
73,73.08,73.08.20
73,73.08,73.08.21
73,73.08,73.08.22
73,73.08,73.08.23
73,73.08,73.08.24
73,73.08,73.08.25
73,73.08,73.08.26
73,73.08,73.08.27
73,73.09,73.09.01
73,73.09,73.09.02
73,73.09,73.09.03
73,73.09,73.09.04
73,73.09,73.09.05
73,73.09,73.09.06
73,73.09,73.09.07
73,73.09,73.09.08
73,73.09,73.09.09
73,73.09,73.09.10
73,73.09,73.09.11
73,73.09,73.09.12
73,73.09,73.09.13
73,73.09,73.09.14
73,73.10,73.10.01
73,73.10,73.10.02
73,73.10,73.10.03
73,73.10,73.10.04
73,73.10,73.10.05
73,73.10,73.10.06
73,73.10,73.10.07
73,73.10,73.10.08
73,73.10,73.10.09
73,73.10,73.10.10
73,73.10,73.10.11
73,73.10,73.10.12
73,73.10,73.10.13
73,73.11,73.11.01
73,73.11,73.11.02
73,73.11,73.11.03
73,73.11,73.11.04
73,73.11,73.11.05
73,73.11,73.11.06
73,73.11,73.11.07
73,73.12,73.12.01
73,73.12,73.12.02
73,73.12,73.12.03
73,73.12,73.12.04
73,73.12,73.12.05
73,73.12,73.12.06
73,73.12,73.12.07
73,73.12,73.12.08
73,73.13,73.13.01
73,73.13,73.13.02
73,73.13,73.13.03
73,73.13,73.13.04
73,73.13,73.13.05
73,73.13,73.13.06
73,73.13,73.13.07
73,73.13,73.13.08
73,73.13,73.13.09
73,73.13,73.13.10
73,73.13,73.13.11
73,73.13,73.13.12
73,73.13,73.13.13
73,73.13,73.13.14
73,73.14,73.14.01
73,73.14,73.14.02
73,73.14,73.14.03
73,73.14,73.14.04
73,73.14,73.14.05
73,73.14,73.14.06
73,73.14,73.14.07
73,73.14,73.14.08
73,73.14,73.14.09
73,73.14,73.14.10
73,73.14,73.14.11
73,73.15,73.15.01
73,73.15,73.15.02
73,73.15,73.15.03
73,73.15,73.15.04
73,73.15,73.15.05
73,73.15,73.15.06
73,73.15,73.15.07
73,73.15,73.15.08
73,73.15,73.15.09
73,73.15,73.15.10
73,73.15,73.15.11
73,73.15,73.15.12
73,73.16,73.16.01
73,73.16,73.16.02
73,73.16,73.16.03
73,73.16,73.16.04
73,73.16,73.16.05
73,73.16,73.16.06
73,73.16,73.16.07
73,73.16,73.16.08
73,73.16,73.16.09
73,73.16,73.16.10
73,73.16,73.16.11
73,73.16,73.16.12
73,73.17,73.17.01
73,73.17,73.17.02
73,73.17,73.17.03
73,73.17,73.17.04
73,73.17,73.17.05
73,73.17,73.17.06
73,73.17,73.17.07
73,73.17,73.17.08
73,73.17,73.17.09
73,73.17,73.17.10
73,73.17,73.17.11
73,73.17,73.17.12
73,73.17,73.17.13
73,73.17,73.17.14
73,73.17,73.17.15
73,73.17,73.17.16
73,73.17,73.17.17
73,73.17,73.17.18
73,73.17,73.17.19
73,73.17,73.17.20
73,73.17,73.17.21
73,73.17,73.17.22
73,73.18,73.18.01
73,73.18,73.18.02
73,73.18,73.18.03
73,73.18,73.18.05
73,73.18,73.18.09
73,73.18,73.18.11
73,73.18,73.18.12
73,73.18,73.18.13
73,73.18,73.18.19
73,73.18,73.18.20
73,73.18,73.18.27
73,73.18,73.18.28
73,73.18,73.18.29
73,73.18,73.18.31
73,73.18,73.18.33
73,73.18,73.18.34
73,73.18,73.18.35
73,73.18,73.18.37
73,73.18,73.18.38
73,73.22,73.22.01
73,73.22,73.22.02
73,73.22,73.22.03
73,73.22,73.22.04
73,73.22,73.22.05
73,73.22,73.22.06
73,73.22,73.22.07
73,73.22,73.22.08
73,73.22,73.22.09
73,73.22,73.22.10
73,73.22,73.22.11
73,73.22,73.22.12
73,73.22,73.22.13
73,73.22,73.22.14
73,73.22,73.22.15
73,73.24,73.24.01
73,73.24,73.24.02
73,73.24,73.24.03
73,73.24,73.24.04
73,73.24,73.24.05
73,73.24,73.24.06
73,73.24,73.24.07
73,73.24,73.24.08
73,73.24,73.24.09
73,73.24,73.24.10
73,73.24,73.24.11
73,73.26,73.26.01
73,73.26,73.26.02
73,73.26,73.26.03
73,73.26,73.26.04
73,73.26,73.26.05
73,73.26,73.26.06
73,73.26,73.26.07
73,73.26,73.26.08
73,73.26,73.26.09
73,73.26,73.26.10
73,73.26,73.26.11
73,73.26,73.26.12
73,73.26,73.26.13
73,73.26,73.26.14
73,73.26,73.26.15
73,73.26,73.26.16
73,73.26,73.26.17
